delta_ap,moric_plus,offload_bin
0.0,-0.3300128534704371,0
0.0,-0.3065552699228792,0
0.0,0.0783132530120482,0
0.0,0.5424698795180722,0
0.0999999999999999,0.4003012048192771,1
0.3571428571428571,-0.6291773778920309,1
0.0,0.04397590361445783,0
0.0,-0.5780848329048843,0
0.0,-0.8856041131105399,0
0.0,-0.5208868894601543,0
0.0,0.6954819277108434,0
0.0,-0.5067480719794344,0
0.25,0.7289156626506024,1
0.0,0.009939759036144578,0
0.0,-0.8663239074550129,0
0.0,0.5376506024096386,0
-0.119047619047619,-0.9482647814910026,0
0.3333333333333333,0.8268072289156626,1
-0.3333333333333333,-0.9530848329048843,0
0.0571428571428571,0.5237951807228916,1
0.0661764705882352,0.6563253012048192,1
0.0,0.39006024096385544,0
0.0,0.5147590361445783,0
0.0,-0.46561696658097684,0
0.0,-0.2827763496143959,0
-0.0220238095238095,-0.6744858611825193,0
0.0,-0.08901028277634959,0
0.136522444946358,0.9349397590361446,1
0.0,0.15150602409638556,0
0.0,-0.5054627249357326,0
-0.1666666666666667,0.21536144578313254,0
0.75,0.8352409638554217,1
0.0,-0.16388174807197942,0
0.0,0.411144578313253,0
-0.3333333333333333,-0.8383676092544987,0
0.0,-0.16677377892030854,0
0.0,0.3641566265060241,0
0.0,-0.3155526992287918,0
0.1428571428571428,0.8189759036144578,1
0.0,-0.22140102827763497,0
0.05,-0.8184447300771208,1
0.0196608946608946,0.46566265060240963,1
0.0,0.6126506024096385,0
0.0,-0.8393316195372751,0
0.0,-0.1838046272493573,0
0.0,0.2322289156626506,0
0.0,-0.6491002570694087,0
0.0,-0.4534061696658098,0
0.0,0.939156626506024,0
0.0,-0.22429305912596398,0
0.0,-0.5568766066838047,0
0.3333333333333332,0.661144578313253,1
-0.1388888888888888,0.4855421686746988,0
0.0,-0.9203084832904884,0
0.0,0.2246987951807229,0
0.0,0.2768072289156627,0
0.0,0.12620481927710844,0
0.0,0.18042168674698794,0
0.0,-0.467866323907455,0
0.1999999999999999,0.7343373493975903,1
0.0,-0.2689588688946015,0
0.0,-0.275706940874036,0
0.0,0.26024096385542167,0
0.1666666666666666,0.8349397590361446,1
0.0,0.658433734939759,0
0.0,-0.3232647814910026,0
0.0,0.44608433734939756,0
0.0,0.01566265060240964,0
0.0,-0.13753213367609252,0
0.0,0.0,0
0.5,0.638855421686747,1
0.0,-0.6452442159383034,0
0.0,-0.4993573264781491,0
0.0,0.14156626506024098,0
0.0,-0.5633033419023137,0
0.3333333333333333,0.8042168674698795,1
0.6666666666666667,0.6490963855421686,1
0.0,0.2545180722891566,0
0.3,0.7352409638554217,1
-0.5,-0.8660025706940874,0
0.0,-0.3290488431876607,0
-0.0149859943977592,-0.6744858611825193,0
-0.1666666666666665,-0.7525706940874036,0
0.0,-0.6481362467866324,0
-0.5,-0.9013496143958869,0
0.042124542124542,0.6331325301204819,1
0.0,-0.4019922879177378,0
0.0,0.763855421686747,0
0.0,0.5126506024096386,0
0.0,-0.5337403598971722,0
0.0,-0.2204370179948586,0
0.1428571428571428,0.4930722891566265,1
0.1673803249890206,0.9906626506024097,1
0.0,-0.5816195372750643,0
0.0,-0.20533419023136246,0
0.0,-0.34061696658097684,0
0.0,0.202710843373494,0
0.0,-0.12982005141388175,0
-1.1102230246251563e-16,-0.8136246786632391,0
0.2388888888888889,0.7786144578313253,1
0.0,-0.08419023136246784,0
0.05,0.6457831325301204,1
-0.75,-0.8345115681233933,0
-0.5,-0.7374678663239074,0
0.0,-0.8531491002570695,0
0.0,-0.16934447300771205,0
0.0,0.4099397590361446,0
0.0,-0.8010925449871465,0
0.0,-0.7875964010282777,0
0.0,-0.3190874035989717,0
0.0,-0.6182519280205656,0
0.1904761904761904,0.9048192771084337,1
0.0,-0.39685089974293064,0
0.0,-0.256426735218509,0
0.0,0.941566265060241,0
0.0,-0.5327763496143959,0
0.0,-0.5337403598971722,0
0.0,0.47981927710843375,0
0.0416666666666666,-0.6561696658097687,1
0.2113997113997114,-0.6568123393316195,1
0.0833333333333333,0.8355421686746988,1
-0.1428571428571429,0.3033132530120482,0
0.0,-0.5883676092544987,0
0.0,-0.003856041131105381,0
0.0,-0.3515424164524421,0
0.0,-0.1484575835475579,0
0.0,-0.6394601542416453,0
-0.5,-0.7789203084832905,0
-0.6666666666666667,-0.7760282776349614,0
0.0,-0.5957583547557841,0
0.0,-0.580655526992288,0
0.0,-0.8197300771208227,0
-0.1666666666666667,-0.9013496143958869,0
0.0,-0.41870179948586117,0
0.0317460317460317,-0.5600899742930592,1
0.0,0.11204819277108434,0
0.1333333333333333,0.4331325301204819,1
